id,sid,tid,tid_end,entity_type,entity,text
1,2,25,26,TIME,30 minutes,"My mother. Name one person who could get rotator cuff surgery, not take a single pain medication (ibuprofen included), and went shopping 30 minutes after waking up from anesthesia."
1,1,1,1,PERSON,Dora,Dora the explora
1,1,1,2,PERSON,Peppa Pig,Peppa Pig
1,2,5,5,NORP,NA,me. i’m the bitch  badder than taylor swift.
1,1,1,1,GPE,Upiak,Upiak belum mandi tapi masih cantik juga tak tuntuang tak tuntuang lepak di khalayak berkain batik tuck-in baju tidoq ja.
1,1,1,2,PERSON,Gina Carano,Gina Carano
1,2,3,3,NORP,NA,"This is so worth reading through for all of the amazing women I did - and more importantly - didn't know about. 
#strength 
#Women"
1,1,1,2,PERSON,Lily Cruz,Lily Cruz????? <f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082>
1,1,1,2,PERSON,Henrietta Lacks,Henrietta Lacks
1,1,9,9,DATE,winter,My great great great great grandmother survived a winter with her kids in a cave while emigrating to what were then the Mexican territories.
1,1,23,23,NORP,Mexican,My great great great great grandmother survived a winter with her kids in a cave while emigrating to what were then the Mexican territories.
1,2,9,12,DATE,the last few years,My mother. She would take chemotherapy for her cancer for the last few years of her life; vomit all afternoon; and then cook dinner for her children. Also: she was fearless in the face of her own death.
1,2,18,19,TIME,all afternoon,My mother. She would take chemotherapy for her cancer for the last few years of her life; vomit all afternoon; and then cook dinner for her children. Also: she was fearless in the face of her own death.
1,1,2,3,PERSON,Potato Head,Mrs. Potato Head
1,2,1,3,WORK_OF_ART,The White Chicks,The hang nail that gets flung into the wine glass in the movie “The White Chicks”.
1,1,6,6,GPE,@iamcardib,The biggest baddie out there @iamcardib <f0><U+009F><U+0092><U+0085><f0><U+009F><U+008F><U+00BD><f0><U+009F><U+0092><U+0085><f0><U+009F><U+008F><U+00BD>
1,1,1,4,PERSON,Ching Shih - in,"Ching Shih - in 1801, a prostitute married pirate Zhèng Yi, captain of the Red Flag Fleet, helped build his fleet, and took over when he died. Destroyed Chinese, English &amp; Portuguese armadas, made a truce with China: her crews got away clean, she retired to open a casino/brothel."
1,1,5,5,DATE,1801,"Ching Shih - in 1801, a prostitute married pirate Zhèng Yi, captain of the Red Flag Fleet, helped build his fleet, and took over when he died. Destroyed Chinese, English &amp; Portuguese armadas, made a truce with China: her crews got away clean, she retired to open a casino/brothel."
1,1,11,12,PERSON,Zh�ng Yi,"Ching Shih - in 1801, a prostitute married pirate Zhèng Yi, captain of the Red Flag Fleet, helped build his fleet, and took over when he died. Destroyed Chinese, English &amp; Portuguese armadas, made a truce with China: her crews got away clean, she retired to open a casino/brothel."
1,1,16,19,ORG,the Red Flag Fleet,"Ching Shih - in 1801, a prostitute married pirate Zhèng Yi, captain of the Red Flag Fleet, helped build his fleet, and took over when he died. Destroyed Chinese, English &amp; Portuguese armadas, made a truce with China: her crews got away clean, she retired to open a casino/brothel."
1,2,2,2,NORP,Chinese,"Ching Shih - in 1801, a prostitute married pirate Zhèng Yi, captain of the Red Flag Fleet, helped build his fleet, and took over when he died. Destroyed Chinese, English &amp; Portuguese armadas, made a truce with China: her crews got away clean, she retired to open a casino/brothel."
1,2,4,4,LANGUAGE,English,"Ching Shih - in 1801, a prostitute married pirate Zhèng Yi, captain of the Red Flag Fleet, helped build his fleet, and took over when he died. Destroyed Chinese, English &amp; Portuguese armadas, made a truce with China: her crews got away clean, she retired to open a casino/brothel."
1,2,8,8,LANGUAGE,Portuguese,"Ching Shih - in 1801, a prostitute married pirate Zhèng Yi, captain of the Red Flag Fleet, helped build his fleet, and took over when he died. Destroyed Chinese, English &amp; Portuguese armadas, made a truce with China: her crews got away clean, she retired to open a casino/brothel."
1,2,15,15,GPE,China,"Ching Shih - in 1801, a prostitute married pirate Zhèng Yi, captain of the Red Flag Fleet, helped build his fleet, and took over when he died. Destroyed Chinese, English &amp; Portuguese armadas, made a truce with China: her crews got away clean, she retired to open a casino/brothel."
1,1,1,2,PERSON,Strawberry Shortcake,Strawberry Shortcake
1,1,1,2,PERSON,Aretha Franklin,Aretha Franklin!
1,1,16,16,ORDINAL,second,"Me, I didn’t grow up with rich parents and I fought off my second mugger last week"
1,1,18,19,DATE,last week,"Me, I didn’t grow up with rich parents and I fought off my second mugger last week"
1,1,1,2,PERSON,Taylor Momsen,Taylor Momsen
1,1,1,1,ORG,Boudica,"Boudica, Celtic queen of the Iceni tribe, led an uprising against the fecking Romans in 60 CE."
1,1,3,3,NORP,Celtic,"Boudica, Celtic queen of the Iceni tribe, led an uprising against the fecking Romans in 60 CE."
1,1,7,7,NORP,Iceni,"Boudica, Celtic queen of the Iceni tribe, led an uprising against the fecking Romans in 60 CE."
1,1,16,16,NORP,Romans,"Boudica, Celtic queen of the Iceni tribe, led an uprising against the fecking Romans in 60 CE."
1,1,18,18,CARDINAL,60,"Boudica, Celtic queen of the Iceni tribe, led an uprising against the fecking Romans in 60 CE."
1,1,1,1,PERSON,Marsinah,"Marsinah. Buruh pabrik Sidoarjo, jago runding dan organisir. Hilang sejak mengunjungi peserta unjuk rasa kenaikan upah yang ditahan di Kodim Sidoarjo. 9 Mei 1993 ditemukan tewas: penuh luka memar, lecet, tulang panggul remuk, bercak darah di sekitar paha."
1,2,1,1,GPE,Buruh,"Marsinah. Buruh pabrik Sidoarjo, jago runding dan organisir. Hilang sejak mengunjungi peserta unjuk rasa kenaikan upah yang ditahan di Kodim Sidoarjo. 9 Mei 1993 ditemukan tewas: penuh luka memar, lecet, tulang panggul remuk, bercak darah di sekitar paha."
1,2,3,3,GPE,Sidoarjo,"Marsinah. Buruh pabrik Sidoarjo, jago runding dan organisir. Hilang sejak mengunjungi peserta unjuk rasa kenaikan upah yang ditahan di Kodim Sidoarjo. 9 Mei 1993 ditemukan tewas: penuh luka memar, lecet, tulang panggul remuk, bercak darah di sekitar paha."
1,3,1,1,GPE,Hilang,"Marsinah. Buruh pabrik Sidoarjo, jago runding dan organisir. Hilang sejak mengunjungi peserta unjuk rasa kenaikan upah yang ditahan di Kodim Sidoarjo. 9 Mei 1993 ditemukan tewas: penuh luka memar, lecet, tulang panggul remuk, bercak darah di sekitar paha."
1,4,3,4,ORG,Kodim Sidoarjo,"Marsinah. Buruh pabrik Sidoarjo, jago runding dan organisir. Hilang sejak mengunjungi peserta unjuk rasa kenaikan upah yang ditahan di Kodim Sidoarjo. 9 Mei 1993 ditemukan tewas: penuh luka memar, lecet, tulang panggul remuk, bercak darah di sekitar paha."
1,5,1,1,CARDINAL,9,"Marsinah. Buruh pabrik Sidoarjo, jago runding dan organisir. Hilang sejak mengunjungi peserta unjuk rasa kenaikan upah yang ditahan di Kodim Sidoarjo. 9 Mei 1993 ditemukan tewas: penuh luka memar, lecet, tulang panggul remuk, bercak darah di sekitar paha."
1,5,3,3,DATE,1993,"Marsinah. Buruh pabrik Sidoarjo, jago runding dan organisir. Hilang sejak mengunjungi peserta unjuk rasa kenaikan upah yang ditahan di Kodim Sidoarjo. 9 Mei 1993 ditemukan tewas: penuh luka memar, lecet, tulang panggul remuk, bercak darah di sekitar paha."
1,1,3,4,PERSON,Marcy Ross,My mom Marcy Ross
1,1,7,7,NORP,Mexican,"Dolores Jiménez y Muro, a Mexican schoolteacher and revolutionary, associate of Emiliano Zapata. While in prison in 1911, she continued to be politically active and worked to improve the living conditions of women &amp; indigenous people. She wrote The Political &amp; Social Plan."
1,1,14,15,PERSON,Emiliano Zapata,"Dolores Jiménez y Muro, a Mexican schoolteacher and revolutionary, associate of Emiliano Zapata. While in prison in 1911, she continued to be politically active and worked to improve the living conditions of women &amp; indigenous people. She wrote The Political &amp; Social Plan."
1,2,5,5,DATE,1911,"Dolores Jiménez y Muro, a Mexican schoolteacher and revolutionary, associate of Emiliano Zapata. While in prison in 1911, she continued to be politically active and worked to improve the living conditions of women &amp; indigenous people. She wrote The Political &amp; Social Plan."
1,3,3,5,ORG,The Political &,"Dolores Jiménez y Muro, a Mexican schoolteacher and revolutionary, associate of Emiliano Zapata. While in prison in 1911, she continued to be politically active and worked to improve the living conditions of women &amp; indigenous people. She wrote The Political &amp; Social Plan."
1,3,8,9,ORG,Social Plan,"Dolores Jiménez y Muro, a Mexican schoolteacher and revolutionary, associate of Emiliano Zapata. While in prison in 1911, she continued to be politically active and worked to improve the living conditions of women &amp; indigenous people. She wrote The Political &amp; Social Plan."
1,1,1,4,PRODUCT,My Great Aunt Mary,My Great Aunt Mary was an economist &amp; wrote a paper on the projected economics of the space program for NASA.
1,1,23,23,ORG,NASA,My Great Aunt Mary was an economist &amp; wrote a paper on the projected economics of the space program for NASA.
1,1,1,1,PERSON,Joan,Joan of Arc. Wonder Woman. Beyonce. Lassie. Single moms. Any woman that’s given birth.
1,2,1,2,PERSON,Wonder Woman,Joan of Arc. Wonder Woman. Beyonce. Lassie. Single moms. Any woman that’s given birth.
1,3,1,1,ORG,Beyonce,Joan of Arc. Wonder Woman. Beyonce. Lassie. Single moms. Any woman that’s given birth.
1,4,1,1,PERSON,Lassie,Joan of Arc. Wonder Woman. Beyonce. Lassie. Single moms. Any woman that’s given birth.
1,1,1,1,ORG,Zoya,Zoya Kosmodemyanskaya
1,1,1,3,PERSON,Lil Uzi Vert,Lil Uzi Vert when he hits the shoulder roll
1,1,1,2,PERSON,Riza Hawkeye,Riza Hawkeye and her agency
1,1,1,2,PERSON,Iris Giese,Iris Giese overpowered her abusive husband and went from a poor community in rural Saskatchewan to a tiny town in the Yukon Territory in 1960. She successfully pursued divorce in an era where you couldn’t even say the word. Thanks Gramma.
1,1,15,15,GPE,Saskatchewan,Iris Giese overpowered her abusive husband and went from a poor community in rural Saskatchewan to a tiny town in the Yukon Territory in 1960. She successfully pursued divorce in an era where you couldn’t even say the word. Thanks Gramma.
1,1,21,23,ORG,the Yukon Territory,Iris Giese overpowered her abusive husband and went from a poor community in rural Saskatchewan to a tiny town in the Yukon Territory in 1960. She successfully pursued divorce in an era where you couldn’t even say the word. Thanks Gramma.
1,1,25,25,DATE,1960,Iris Giese overpowered her abusive husband and went from a poor community in rural Saskatchewan to a tiny town in the Yukon Territory in 1960. She successfully pursued divorce in an era where you couldn’t even say the word. Thanks Gramma.
1,2,6,7,DATE,an era,Iris Giese overpowered her abusive husband and went from a poor community in rural Saskatchewan to a tiny town in the Yukon Territory in 1960. She successfully pursued divorce in an era where you couldn’t even say the word. Thanks Gramma.
1,3,2,2,PERSON,Gramma,Iris Giese overpowered her abusive husband and went from a poor community in rural Saskatchewan to a tiny town in the Yukon Territory in 1960. She successfully pursued divorce in an era where you couldn’t even say the word. Thanks Gramma.
1,1,5,5,CARDINAL,20,i can name atleast 20....
1,1,1,2,PERSON,Malala Yousafzai,Malala Yousafzai. She is a Nobel Peace Prize recipient. She's a minor. She's been advocating for girls' education since she was 11. She was only 15 years old when she was shot by the Taliban.
1,2,3,6,WORK_OF_ART,a Nobel Peace Prize,Malala Yousafzai. She is a Nobel Peace Prize recipient. She's a minor. She's been advocating for girls' education since she was 11. She was only 15 years old when she was shot by the Taliban.
1,4,12,12,DATE,11,Malala Yousafzai. She is a Nobel Peace Prize recipient. She's a minor. She's been advocating for girls' education since she was 11. She was only 15 years old when she was shot by the Taliban.
1,5,3,6,DATE,only 15 years old,Malala Yousafzai. She is a Nobel Peace Prize recipient. She's a minor. She's been advocating for girls' education since she was 11. She was only 15 years old when she was shot by the Taliban.
1,5,13,13,ORG,Taliban,Malala Yousafzai. She is a Nobel Peace Prize recipient. She's a minor. She's been advocating for girls' education since she was 11. She was only 15 years old when she was shot by the Taliban.
1,1,1,1,GPE,Montana,Montana's Jeannette Rankin FIRST female to be elected to Federal office in America in 1916 - She was again voted into office by Montanans in 1940 &amp; on December 8th 1941 she was the only US representative to vote against America going to war (WWII)- she stood on her principals
1,1,3,4,PERSON,Jeannette Rankin,Montana's Jeannette Rankin FIRST female to be elected to Federal office in America in 1916 - She was again voted into office by Montanans in 1940 &amp; on December 8th 1941 she was the only US representative to vote against America going to war (WWII)- she stood on her principals
1,1,14,14,GPE,America,Montana's Jeannette Rankin FIRST female to be elected to Federal office in America in 1916 - She was again voted into office by Montanans in 1940 &amp; on December 8th 1941 she was the only US representative to vote against America going to war (WWII)- she stood on her principals
1,1,16,16,DATE,1916,Montana's Jeannette Rankin FIRST female to be elected to Federal office in America in 1916 - She was again voted into office by Montanans in 1940 &amp; on December 8th 1941 she was the only US representative to vote against America going to war (WWII)- she stood on her principals
1,2,9,9,NORP,Montanans,Montana's Jeannette Rankin FIRST female to be elected to Federal office in America in 1916 - She was again voted into office by Montanans in 1940 &amp; on December 8th 1941 she was the only US representative to vote against America going to war (WWII)- she stood on her principals
1,2,16,18,DATE,December 8th 1941,Montana's Jeannette Rankin FIRST female to be elected to Federal office in America in 1916 - She was again voted into office by Montanans in 1940 &amp; on December 8th 1941 she was the only US representative to vote against America going to war (WWII)- she stood on her principals
1,2,23,23,GPE,US,Montana's Jeannette Rankin FIRST female to be elected to Federal office in America in 1916 - She was again voted into office by Montanans in 1940 &amp; on December 8th 1941 she was the only US representative to vote against America going to war (WWII)- she stood on her principals
1,2,28,28,GPE,America,Montana's Jeannette Rankin FIRST female to be elected to Federal office in America in 1916 - She was again voted into office by Montanans in 1940 &amp; on December 8th 1941 she was the only US representative to vote against America going to war (WWII)- she stood on her principals
1,3,2,2,PERSON,WWII)-,Montana's Jeannette Rankin FIRST female to be elected to Federal office in America in 1916 - She was again voted into office by Montanans in 1940 &amp; on December 8th 1941 she was the only US representative to vote against America going to war (WWII)- she stood on her principals
1,1,10,11,DATE,18 years,"My mom, she takes my annoying ass for 18 years and somehow didn't once try to crush my head into the pavement"
1,2,1,3,DATE,Just this year,"Let’s see. Just this year, I am a nominee to get my research published in a graduate psychology journal, I called three guys a fuck boy in class and made each of them almost cry, &amp; I’m not a white feminist who writes shitty music. So I’m gonna say me!!!"
1,2,22,22,CARDINAL,three,"Let’s see. Just this year, I am a nominee to get my research published in a graduate psychology journal, I called three guys a fuck boy in class and made each of them almost cry, &amp; I’m not a white feminist who writes shitty music. So I’m gonna say me!!!"
1,2,1,3,DATE,Just this year,"Let’s see. Just this year, I am a nominee to get my research published in a graduate psychology journal, I called three guys a fuck boy in class and made each of them almost cry, &amp; I’m not a white feminist who writes shitty music. So I’m gonna say me!!!"
1,2,22,22,CARDINAL,three,"Let’s see. Just this year, I am a nominee to get my research published in a graduate psychology journal, I called three guys a fuck boy in class and made each of them almost cry, &amp; I’m not a white feminist who writes shitty music. So I’m gonna say me!!!"
1,1,2,3,PERSON,Nyak Dhien,"Cut Nyak Dhien adalah seorang Pahlawan Nasional Indonesia dari Aceh yang berjuang melawan Belanda pada masa Perang Aceh. Setelah wilayah VI Mukim diserang, ia mengungsi. Ia kemudian bersumpah hendak menghancurkan Belanda setelah sang suami meninggal dunia."
1,1,7,11,ORG,�Pahlawan Nasional Indonesia�,"Cut Nyak Dhien adalah seorang Pahlawan Nasional Indonesia dari Aceh yang berjuang melawan Belanda pada masa Perang Aceh. Setelah wilayah VI Mukim diserang, ia mengungsi. Ia kemudian bersumpah hendak menghancurkan Belanda setelah sang suami meninggal dunia."
1,1,13,14,GPE,�Aceh,"Cut Nyak Dhien adalah seorang Pahlawan Nasional Indonesia dari Aceh yang berjuang melawan Belanda pada masa Perang Aceh. Setelah wilayah VI Mukim diserang, ia mengungsi. Ia kemudian bersumpah hendak menghancurkan Belanda setelah sang suami meninggal dunia."
1,1,15,15,ORG,�,"Cut Nyak Dhien adalah seorang Pahlawan Nasional Indonesia dari Aceh yang berjuang melawan Belanda pada masa Perang Aceh. Setelah wilayah VI Mukim diserang, ia mengungsi. Ia kemudian bersumpah hendak menghancurkan Belanda setelah sang suami meninggal dunia."
1,2,4,4,GPE,Belanda,"Cut Nyak Dhien adalah seorang Pahlawan Nasional Indonesia dari Aceh yang berjuang melawan Belanda pada masa Perang Aceh. Setelah wilayah VI Mukim diserang, ia mengungsi. Ia kemudian bersumpah hendak menghancurkan Belanda setelah sang suami meninggal dunia."
1,2,7,8,GPE,Perang Aceh,"Cut Nyak Dhien adalah seorang Pahlawan Nasional Indonesia dari Aceh yang berjuang melawan Belanda pada masa Perang Aceh. Setelah wilayah VI Mukim diserang, ia mengungsi. Ia kemudian bersumpah hendak menghancurkan Belanda setelah sang suami meninggal dunia."
